irn|ColObjectNumber|ColDepartment|ColCollection|ColSubCollection|SpeNumberSpecimens|ClaObjectName_tab|ColOtherName|ColPhysicalDescription|NarNarrative|GeoAge|GeoZone|GeoRock|ComName_tab|SciName|IdeDateIdentified|ColSum|ColCollectionDates|LocalSum|LocalPrecise|DimHeight|DimLength|DimWidth|DimDepth|DimDiameter|InsType|MulDescription|NumMulFiles
77741|NEWHM : 2004.H613|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Good specimen of a fossil fish, Glyptolepis; one with Westoll Lines on skull bone and sensory holes. Collected from the Caithness Flagstone Group of Middle Devonian age from Achanarras Quarry, Caithness, Scotland. Collected by Major P.W. Murray-Threipland between 1931 and 1949.||Devonian (Middle) & Eifelian / 388 - 394 my||Caithness Flagstone Group (Upper) & Achanarras Limestone Member|glyptolepis & sp., Sarcopterygii|Sarcopterygii : : : : Chordata||Murray-Threipland, Major P. W.|1931|UK, Scotland, Caithness, Spittal (2km west north west of), Achanarras|Achanarras Quarry||38.7|17.8|1.8||||1
77837|NEWHM : 2004.H709|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Specimen of a fossil fish, Palaeospondylus, with its 'nose' cut off. Collected from the Caithness Flagstone Group of Middle Devonian age from Achanarras Quarry, Caithness, Scotland. Collected by Major P.W. Murray-Threipland between 1931 and 1949.||Devonian (Middle) & Eifelian / 388 - 394 my||Caithness Flagstone Group (Upper) & Achanarras Limestone Member|palaeospondylus & sp., Sarcopterygii|Sarcopterygii : : : : Chordata||Murray-Threipland, Major P. W.|1931|UK, Scotland, Caithness, Spittal (2km west north west of), Achanarras|Achanarras Quarry||||||||1
77838|NEWHM : 2004.H710|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Specimen of a fossil fish, Mesacanthus?, that is probably scaumanellised. Collected from the Caithness Flagstone Group of Middle Devonian age from Achanarras Quarry, Caithness, Scotland. Collected by Major P.W. Murray-Threipland between 1931 and 1949.||Devonian (Middle) & Eifelian / 388 - 394 my||Caithness Flagstone Group (Upper) & Achanarras Limestone Member|mesacanthus & sp. (?), Animalia & Chordata & Vertebrata & Pisces & Acanthodii|Animalia & Chordata & Vertebrata & Pisces & Acanthodii : : : :||Murray-Threipland, Major P. W.|1931|UK, Scotland, Caithness, Spittal (2km west north west of), Achanarras|Achanarras Quarry||||||||1
77839|NEWHM : 2004.H711|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Large specimen of a fossil fish, Palaeospondylus gunni, that needs preparation. Collected from the Caithness Flagstone Group of Middle Devonian age from Achanarras Quarry, Caithness, Scotland. Collected by Major P.W. Murray-Threipland between 1931 and 1949.||Devonian (Middle) & Eifelian / 388 - 394 my||Caithness Flagstone Group (Upper) & Achanarras Limestone Member|palaeospondylus & gunni & traquair, Sarcopterygii|Sarcopterygii : : : : Chordata||Murray-Threipland, Major P. W.|1931|UK, Scotland, Caithness, Spittal (2km west north west of), Achanarras|Achanarras Quarry||||||||1
77840|NEWHM : 2004.H712|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Specimen of a fossil fish, Palaeospondylus gunni, large with tail cut off. Collected from the Caithness Flagstone Group of Middle Devonian age from Achanarras Quarry, Caithness, Scotland. Collected by Major P.W. Murray-Threipland between 1931 and 1949.||Devonian (Middle) & Eifelian / 388 - 394 my||Caithness Flagstone Group (Upper) & Achanarras Limestone Member|palaeospondylus & gunni & traquair, Sarcopterygii|Sarcopterygii : : : : Chordata||Murray-Threipland, Major P. W.|1931|UK, Scotland, Caithness, Spittal (2km west north west of), Achanarras|Achanarras Quarry||||||||1
77841|NEWHM : 2004.H713|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Specimen of two fossil fish, Diplacanthus?; one good with spines, the other a ghost. Collected from the Caithness Flagstone Group of Middle Devonian age from Achanarras Quarry, Caithness, Scotland. Collected by Major P.W. Murray-Threipland between 1931 and 1949.||Devonian (Middle) & Eifelian / 388 - 394 my||Caithness Flagstone Group (Upper) & Achanarras Limestone Member|diplacanthus & sp. (?), Animalia & Chordata & Vertebrata & Pisces & Acanthodii|Animalia & Chordata & Vertebrata & Pisces & Acanthodii : : : :||Murray-Threipland, Major P. W.|1931|UK, Scotland, Caithness, Spittal (2km west north west of), Achanarras|Achanarras Quarry||||||||1
77842|NEWHM : 2004.H714|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Specimen of a fossil fish, Palaeospondylus , collected from the Caithness Flagstone Group of Middle Devonian age from Achanarras Quarry, Caithness, Scotland. Collected by Major P.W. Murray-Threipland between 1931 and 1949.||Devonian (Middle) & Eifelian / 388 - 394 my||Caithness Flagstone Group (Upper) & Achanarras Limestone Member|palaeospondylus & sp., Sarcopterygii|Sarcopterygii : : : : Chordata||Murray-Threipland, Major P. W.|1931|UK, Scotland, Caithness, Spittal (2km west north west of), Achanarras|Achanarras Quarry||||||||1
77843|NEWHM : 2004.H715|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Specimen of a fossil fish, Palaeospondylus, collected from the Caithness Flagstone Group of Middle Devonian age from Achanarras Quarry, Caithness, Scotland. Collected by Major P.W. Murray-Threipland between 1931 and 1949.||Devonian (Middle) & Eifelian / 388 - 394 my||Caithness Flagstone Group (Upper) & Achanarras Limestone Member|palaeospondylus & sp., Sarcopterygii|Sarcopterygii : : : : Chordata||Murray-Threipland, Major P. W.|1931|UK, Scotland, Caithness, Spittal (2km west north west of), Achanarras|Achanarras Quarry||||||||1
77844|NEWHM : 2004.H716|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Specimen of a scaumanellised fossil fish, Mesacanthus, collected from the Caithness Flagstone Group of Middle Devonian age from Achanarras Quarry, Caithness, Scotland. Collected by Major P.W. Murray-Threipland between 1931 and 1949.||Devonian (Middle) & Eifelian / 388 - 394 my||Caithness Flagstone Group (Upper) & Achanarras Limestone Member|Mesacanthus, Mesacanthus|Mesacanthus : : : Acanthodii : Chordata||Murray-Threipland, Major P. W.|1931|UK, Scotland, Caithness, Spittal (2km west north west of), Achanarras|Achanarras Quarry||||||||1
77845|NEWHM : 2004.H717|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Specimen of a deep fossil fish, Mesacanthus? or Cheiracanthus?, collected from the Caithness Flagstone Group of Middle Devonian age from Achanarras Quarry, Caithness, Scotland. Collected by Major P.W. Murray-Threipland between 1931 and 1949., Specimen of a deep fossil fish, Cheiracanthus or mesacanthus?, collected from the Caithness Flagstone Group of Middle Devonian age from Achanarras Quarry, Caithness, Scotland. Collected by Major P.W. Murray-Threipland between 1931 and 1949.||Devonian (Middle) & Eifelian / 388 - 394 my||Caithness Flagstone Group (Upper) & Achanarras Limestone Member|mesacanthus & sp. (?), Animalia & Chordata & Vertebrata & Pisces & Acanthodii|Animalia & Chordata & Vertebrata & Pisces & Acanthodii : : : :||Murray-Threipland, Major P. W.|1931|UK, Scotland, Caithness, Spittal (2km west north west of), Achanarras|Achanarras Quarry||||||||1
77846|NEWHM : 2004.H718|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Specimen of a scaumanellised fossil fish, Mesacanthus?. Collected from the Caithness Flagstone Group of Middle Devonian age from Achanarras Quarry, Caithness, Scotland. Collected by Major P.W. Murray-Threipland between 1931 and 1949.||Devonian (Middle) & Eifelian / 388 - 394 my||Caithness Flagstone Group (Upper) & Achanarras Limestone Member|mesacanthus & sp. (?), Animalia & Chordata & Vertebrata & Pisces & Acanthodii|Animalia & Chordata & Vertebrata & Pisces & Acanthodii : : : :||Murray-Threipland, Major P. W.|1931|UK, Scotland, Caithness, Spittal (2km west north west of), Achanarras|Achanarras Quarry||||||||1
77847|NEWHM : 2004.H719|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Specimen of a fossil fish, Mesacanthus, collected from the Caithness Flagstone Group of Middle Devonian age from Achanarras Quarry, Caithness, Scotland. Collected by Major P.W. Murray-Threipland between 1931 and 1949.||Devonian (Middle) & Eifelian / 388 - 394 my||Caithness Flagstone Group (Upper) & Achanarras Limestone Member|Mesacanthus, Mesacanthus|Mesacanthus : : : Acanthodii : Chordata||Murray-Threipland, Major P. W.|1931|UK, Scotland, Caithness, Spittal (2km west north west of), Achanarras|Achanarras Quarry||||||||1
77850|NEWHM : 2004.H722|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Specimen of two or three fossil fish, Diplacanthus?, plus a Mesacanthus; black stains and one good tail. Collected from the Caithness Flagstone Group of Middle Devonian age from Achanarras Quarry, Caithness, Scotland. Collected by Major P.W. Murray-Threipland between 1931 and 1949.||Devonian (Middle) & Eifelian / 388 - 394 my||Caithness Flagstone Group (Upper) & Achanarras Limestone Member|diplacanthus & sp. (?), Animalia & Chordata & Vertebrata & Pisces & Acanthodii|Animalia & Chordata & Vertebrata & Pisces & Acanthodii : : : :||Murray-Threipland, Major P. W.|1931|UK, Scotland, Caithness, Spittal (2km west north west of), Achanarras|Achanarras Quarry||||||||1
77851|NEWHM : 2004.H723|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Specimen of an unidentified scaumanellized Dipterid fossil fish, collected from the Caithness Flagstone Group of Middle Devonian age from Achanarras Quarry, Caithness, Scotland. Collected by Major P.W. Murray-Threipland between 1931 and 1949.||Devonian (Middle) & Eifelian / 388 - 394 my||Caithness Flagstone Group (Upper) & Achanarras Limestone Member|Palaeospondylus gunni, Sarcopterygii|Sarcopterygii : : : : Chordata|2002|Murray-Threipland, Major P. W.|1931|UK, Scotland, Caithness, Spittal (2km west north west of), Achanarras|Achanarras Quarry||25||||||1
77852|NEWHM : 2004.H724|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Specimen of a fossil fish, Diplacanthus, with good spines. Collected from the Caithness Flagstone Group of Middle Devonian age from Achanarras Quarry, Caithness, Scotland. Collected by Major P.W. Murray-Threipland between 1931 and 1949.||Devonian (Middle) & Eifelian / 388 - 394 my||Caithness Flagstone Group (Upper) & Achanarras Limestone Member|diplacanthus & sp., Animalia & Chordata & Vertebrata & Pisces & Acanthodii|Animalia & Chordata & Vertebrata & Pisces & Acanthodii : : : :||Murray-Threipland, Major P. W.|1931|UK, Scotland, Caithness, Spittal (2km west north west of), Achanarras|Achanarras Quarry||||||||1
77853|NEWHM : 2004.H725|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Specimen of two fossil fish patches, Mesacanthus? Collected from the Caithness Flagstone Group of Middle Devonian age from Achanarras Quarry, Caithness, Scotland. Collected by Major P.W. Murray-Threipland between 1931 and 1949.||Devonian (Middle) & Eifelian / 388 - 394 my||Caithness Flagstone Group (Upper) & Achanarras Limestone Member|mesacanthus & sp. (?), Animalia & Chordata & Vertebrata & Pisces & Acanthodii|Animalia & Chordata & Vertebrata & Pisces & Acanthodii : : : :||Murray-Threipland, Major P. W.|1931|UK, Scotland, Caithness, Spittal (2km west north west of), Achanarras|Achanarras Quarry||||||||1
77855|NEWHM : 2004.H727|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Specimen of a fossil fish, Palaeospondylus, collected from the Caithness Flagstone Group of Middle Devonian age from Achanarras Quarry, Caithness, Scotland. Collected by Major P.W. Murray-Threipland between 1931 and 1949.||Devonian (Middle) & Eifelian / 388 - 394 my||Caithness Flagstone Group (Upper) & Achanarras Limestone Member|Palaeospondylus, Palaeospondylus|Palaeospondylus : : : : Chordata||Murray-Threipland, Major P. W.|1931|UK, Scotland, Caithness, Spittal (2km west north west of), Achanarras|Achanarras Quarry||||||||1
77856|NEWHM : 2004.H728|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish||Specimen of a fossil fish, Mesacanthus?, (bit of spine). Collected from the Caithness Flagstone Group of Middle Devonian age from Achanarras Quarry, Caithness, Scotland. Collected by Major P.W. Murray-Threipland between 1931 and 1949.||Devonian (Middle) & Eifelian / 388 - 394 my||Caithness Flagstone Group (Upper) & Achanarras Limestone Member|mesacanthus & sp. (?), Animalia & Chordata & Vertebrata & Pisces & Acanthodii|Animalia & Chordata & Vertebrata & Pisces & Acanthodii : : : :||Murray-Threipland, Major P. W.|1931|UK, Scotland, Caithness, Spittal (2km west north west of), Achanarras|Achanarras Quarry||||||||1
79353|NEWHM : 2004.H2717|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish|tooth|Two curved pointed teeth (ringed) on bedding surface in siltstone.||Carboniferous & Dinantian & Chadian (Late) - Brigantian (Middle) / 328 - 342Ma||Strathclyde Group|Shark, palaeoniscid, Animalia & Chordata & Vertebrata & Pisces|Animalia & Chordata & Vertebrata & Pisces : : : :||||UK, Scotland, Fife (Scotland), Wester Anstruther, Billow Ness|||3||||||1
79450|NEWHM : 2004.H2815|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|7|fossil fish|scales|Scattered, mainly lozenge-shaped, scales on bedding surfaces in siltsone with a few small bone fragments.||Carboniferous & Silesian & Langsettian - Bosovian / 310 - 315Ma||Coal Measures Group|Shark, palaeoniscid, Animalia & Chordata & Vertebrata & Pisces|Animalia & Chordata & Vertebrata & Pisces : : : :||||UK, Scotland, Fife (Scotland), Methil||||2|||||1
79451|NEWHM : 2004.H2816|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|2|fossil fish|bone|Two bone fragments on bedding surfaces in siltstone.||Carboniferous & Silesian & Langsettian - Bosovian / 310 - 315Ma||Coal Measures Group|Shark, palaeoniscid, Animalia & Chordata & Vertebrata & Pisces|Animalia & Chordata & Vertebrata & Pisces : : : :||||UK, Scotland, Fife (Scotland), Methil|||25|3|2||||1
79472|NEWHM : 2004.H2838|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|1|fossil fish|tooth|Elongate tooth broken into three pieces glued (one loose) on a card microscope slide.||Carboniferous & Westphalian / 305 - 315Ma||Coal Measures Group|mesomodus & sp. & nov., Actinopterygii|Actinopterygii : : : : Chordata||Kirkby, J. W. (?)||UK, Scotland, Fife (Scotland), East Wemys|||13||||||1
79508|NEWHM : 2004.H2874|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|14|fossil fish|spine|14 fragments of various fish spines in a pill-box with a collector's label.||Carboniferous & Westphalian & Langsettian - Bolsovian (?) / 309 - 315Ma||Coal Measures Group|Bivalve|Animalia & Invertebrata & Mollusca & Bivalvia : : : Bivalvia : Mollusca||Kirkby, J. W. (?)||UK, Scotland, Fife (Scotland), Methil||10|15||5||||1
79612|NEWHM : 2004.H2979|Natural Sciences|Palaeobiology|Vertebrate Palaeontology|4|fossil reptile||4 prepared samples of teeth and bone fragments, two held in glass tubes within box.||Triassic & Rhaetic / 206 - 210Ma for Rhaetian||Penarth Group & Westbury Formation (?)|rysosteus & oweni (?) & woodward and sherborn (1890), Animalia & Chordata & Vertebrata & Reptilia|Animalia & Chordata & Vertebrata & Reptilia : : : :||Garrand||UK, England, Gloucestershire (SW England), Aust, Aust Cliff|||||||||1
